Time(in seconds),Queue Density,Dynamic Density,
761,0.540132,0,
762,0.540132,0,
763,0.539536,0,
764,0.538337,0,
765,0.537412,0,
766,0.537146,0,
767,0.538,0,
768,0.53858,0,
769,0.537596,0,
770,0.542409,0,
771,0.542087,0,
772,0.541511,0,
773,0.540622,0,
774,0.540038,0,
775,0.54117,0,
776,0.541057,0,
777,0.540927,0,
778,0.540547,0,
779,0.540814,0,
780,0.540653,0,
781,0.54039,0,
782,0.541719,0,
783,0.541217,0,
784,0.541488,0,
785,0.541292,0,
786,0.540837,0,
787,0.540042,0,
788,0.541323,0,
789,0.541546,0,
790,0.543467,0,
791,0.544489,0,
792,0.545571,0,
793,0.547809,0,
794,0.548753,0,
795,0.546676,0,
796,0.547914,0,
797,0.549799,0,
798,0.55072,0,
799,0.552441,0,
800,0.55295,0,
801,0.552746,0,
802,0.552445,0,
803,0.552495,0,
804,0.552198,0,
805,0.551563,0,
806,0.550838,0,
807,0.551038,0,
808,0.55101,0,
809,0.551128,0,
810,0.551575,0,
811,0.551806,0,
812,0.551998,0,
813,0.553021,0,
814,0.554494,0,
815,0.555756,0,
816,0.557112,0,
817,0.55862,0,
818,0.5592,0,
819,0.559475,0,
820,0.56672,0,
821,0.566148,0,
822,0.565259,0,
823,0.566027,0,
824,0.568131,0,
825,0.569855,0,
826,0.571333,0,
827,0.571862,0,
828,0.572281,0,
829,0.57274,0,
830,0.573563,0,
831,0.574887,0,
832,0.575381,0,
833,0.575596,0,
834,0.575977,0,
835,0.575299,0,
836,0.574617,0,
837,0.575071,0,
838,0.574883,0,
839,0.574981,0,
840,0.575495,0,
841,0.575495,0,
842,0.576192,0,
843,0.576455,0,
844,0.57647,0,
845,0.582568,0,
846,0.581859,0,
847,0.582145,0,
848,0.58345,0,
849,0.582658,0,
850,0.582196,0,
851,0.58285,0,
852,0.583093,0,
853,0.584249,0,
854,0.585092,0,
855,0.585315,0,
856,0.585088,0,
857,0.583806,0,
858,0.583285,0,
859,0.581729,0,
860,0.583046,0,
861,0.582936,0,
862,0.583305,0,
863,0.582866,0,
864,0.582709,0,
865,0.582627,0,
866,0.582372,0,
867,0.582619,0,
868,0.582239,0,
869,0.581592,0,
870,0.582356,0,
871,0.581286,0,
872,0.580969,0,
873,0.581196,0,
874,0.581768,0,
875,0.581416,0,
876,0.581435,0,
877,0.580644,0,
878,0.579672,0,
879,0.579641,0,
880,0.580538,0,
881,0.580005,0,
882,0.580279,0,
883,0.580401,0,
884,0.57984,0,
885,0.580589,0,
886,0.580718,0,
887,0.580322,0,
888,0.580342,0,
889,0.58053,0,
890,0.580436,0,
891,0.580981,0,
892,0.580781,0,
893,0.580405,0,
894,0.580456,0,
895,0.580448,0,
896,0.580663,0,
897,0.580499,0,
898,0.58082,0,
899,0.580895,0,
900,0.580812,0,
901,0.580961,0,
902,0.581016,0,
903,0.580957,0,
904,0.580891,0,
905,0.579895,0,
906,0.579985,0,
907,0.580703,0,
908,0.580773,0,
909,0.580836,0,
910,0.580993,0,
911,0.580663,0,
912,0.580436,0,
913,0.579507,0,
914,0.579523,0,
915,0.579664,0,
916,0.579613,0,
917,0.579672,0,
918,0.579362,0,
919,0.579284,0,
920,0.579429,0,
921,0.579543,0,
922,0.579347,0,
923,0.579637,0,
924,0.579351,0,
925,0.579629,0,
926,0.579652,0,
927,0.579985,0,
928,0.581267,0,
929,0.582047,0,
930,0.579472,0,
931,0.58013,0,
932,0.580464,0,
933,0.58042,0,
934,0.581337,0,
935,0.584084,0,
936,0.584512,0,
937,0.585965,0,
938,0.585217,0,
939,0.586204,0,
940,0.587168,0,
941,0.586212,0,
942,0.586118,0,
943,0.584892,0,
944,0.584194,0,
945,0.584084,0,
946,0.583591,0,
947,0.584171,0,
948,0.583841,0,
949,0.584751,0,
950,0.584888,0,
951,0.584688,0,
952,0.584449,0,
953,0.585248,0,
954,0.584997,0,
955,0.586471,0,
956,0.587168,0,
957,0.587694,0,
958,0.58711,0,
959,0.586683,0,
960,0.587121,0,
961,0.587188,0,
962,0.587165,0,
963,0.5868,0,
964,0.58633,0,
965,0.586126,0,
966,0.586201,0,
967,0.585891,0,
968,0.585707,0,
969,0.585817,0,
970,0.58602,0,
971,0.586263,0,
972,0.586518,0,
973,0.586859,0,
974,0.586918,0,
975,0.586491,0,
976,0.585734,0,
977,0.585358,0,
978,0.584602,0,
979,0.584135,0,
980,0.57881,0,
981,0.579257,0,
982,0.578775,0,
983,0.578492,0,
984,0.578661,0,
985,0.578951,0,
986,0.579076,0,
987,0.578782,0,
988,0.57955,0,
989,0.579774,0,
990,0.579601,0,
991,0.580044,0,
992,0.57968,0,
993,0.579629,0,
994,0.57988,0,
995,0.579982,0,
996,0.579958,0,
997,0.579899,0,
998,0.579962,0,
999,0.579676,0,
1000,0.58006,0,
1001,0.581212,0,
1002,0.581279,0,
1003,0.581408,0,
1004,0.581404,0,
1005,0.57892,0,
1006,0.578179,0,
1007,0.578089,0,
1008,0.578261,0,
1009,0.578355,0,
1010,0.578089,0,
1011,0.577779,0,
1012,0.577689,0,
1013,0.57801,0,
1014,0.577959,0,
1015,0.578226,0,
1016,0.578061,0,
1017,0.577846,0,
1018,0.577909,0,
1019,0.578477,0,
1020,0.578543,0,
1021,0.578583,0,
1022,0.578688,0,
1023,0.578375,0,
1024,0.578246,0,
1025,0.577987,0,
1026,0.578073,0,
1027,0.578226,0,
1028,0.578116,0,
1029,0.578085,0,
1030,0.578363,0,
1031,0.577936,0,
1032,0.577501,0,
1033,0.57718,0,
1034,0.576737,0,
1035,0.576435,0,
1036,0.575432,0,
1037,0.575647,0,
1038,0.575236,0,
1039,0.575259,0,
1040,0.575593,0,
1041,0.575346,0,
1042,0.576094,0,
1043,0.576216,0,
1044,0.576525,0,
1045,0.576521,0,
1046,0.576376,0,
1047,0.577089,0,
1048,0.576984,0,
1049,0.577066,0,
1050,0.576984,0,
1051,0.576639,0,
1052,0.576031,0,
1053,0.575796,0,
1054,0.575969,0,
1055,0.575722,0,
1056,0.57582,0,
1057,0.575875,0,
1058,0.575933,0,
1059,0.576251,0,
1060,0.576517,0,
1061,0.573629,0,
1062,0.573182,0,
1063,0.572994,0,
1064,0.572673,0,
1065,0.572595,0,
1066,0.572399,0,
1067,0.572128,0,
1068,0.571944,0,
1069,0.571619,0,
1070,0.571693,0,
1071,0.571682,0,
1072,0.572203,0,
1073,0.571842,0,
1074,0.572089,0,
1075,0.572426,0,
1076,0.57236,0,
1077,0.572407,0,
1078,0.572559,0,
1079,0.572779,0,
1080,0.572461,0,
1081,0.572987,0,
1082,0.573135,0,
1083,0.573069,0,
1084,0.572912,0,
1085,0.573112,0,
1086,0.577309,0,
1087,0.577399,0,
1088,0.576811,0,
1089,0.576925,0,
1090,0.577019,0,
1091,0.577137,0,
1092,0.577023,0,
1093,0.577113,0,
1094,0.577187,0,
1095,0.57696,0,
1096,0.576674,0,
1097,0.577509,0,
1098,0.577493,0,
1099,0.577172,0,
1100,0.577097,0,
1101,0.577093,0,
1102,0.576725,0,
1103,0.576443,0,
1104,0.576709,0,
1105,0.575839,0,
1106,0.575118,0,
1107,0.575577,0,
1108,0.575467,0,
1109,0.575483,0,
1110,0.57511,0,
1111,0.574197,0,
1112,0.573476,0,
1113,0.573249,0,
1114,0.572787,0,
1115,0.572701,0,
1116,0.572783,0,
1117,0.572853,0,
1118,0.572845,0,
1119,0.57225,0,
1120,0.572963,0,
1121,0.573038,0,
1122,0.573386,0,
1123,0.5733,0,
1124,0.573163,0,
1125,0.573022,0,
1126,0.57303,0,
1127,0.57332,0,
1128,0.574064,0,
1129,0.574801,0,
1130,0.576122,0,
1131,0.577223,0,
1132,0.576545,0,
1133,0.576847,0,
1134,0.576901,0,
1135,0.577042,0,
1136,0.579272,0,
1137,0.57946,0,
1138,0.579554,0,
1139,0.579938,0,
1140,0.580052,0,
1141,0.580793,0,
1142,0.579766,0,
1143,0.579441,0,
1144,0.580205,0,
1145,0.579645,0,
1146,0.580589,0,
1147,0.580757,0,
1148,0.580554,0,
1149,0.579413,0,
1150,0.580162,0,
1151,0.57919,0,
1152,0.578359,0,
1153,0.576999,0,
1154,0.576702,0,
1155,0.575487,0,
1156,0.575318,0,
1157,0.575467,0,
1158,0.575593,0,
1159,0.576654,0,
1160,0.577313,0,
1161,0.576255,0,
1162,0.576368,0,
1163,0.576255,0,
1164,0.575922,0,
1165,0.574773,0,
1166,0.574448,0,
1167,0.573817,0,
1168,0.573931,0,
1169,0.573135,0,
1170,0.5735,0,
1171,0.573382,0,
1172,0.573715,0,
1173,0.573128,0,
1174,0.572983,0,
1175,0.572493,0,
1176,0.572007,0,
1177,0.57165,0,
1178,0.571901,0,
1179,0.570867,0,
1180,0.571639,0,
1181,0.571407,0,
1182,0.5712,0,
1183,0.571827,0,
1184,0.572023,0,
1185,0.572563,0,
1186,0.577552,0,
1187,0.578316,0,
1188,0.579245,0,
1189,0.579554,0,
1190,0.579315,0,
1191,0.579656,0,
1192,0.578426,0,
1193,0.579241,0,
1194,0.579429,0,
1195,0.579942,0,
1196,0.579668,0,
1197,0.58042,0,
1198,0.580287,0,
1199,0.580993,0,
1200,0.580652,0,
1201,0.579711,0,
1202,0.580632,0,
1203,0.581259,0,
1204,0.583175,0,
1205,0.583904,0,
1206,0.584727,0,
1207,0.584919,0,
1208,0.585621,0,
1209,0.586651,0,
1210,0.587302,0,
1211,0.589606,0,
1212,0.590605,0,
1213,0.591499,0,
1214,0.590876,0,
1215,0.590703,0,
1216,0.58874,0,
1217,0.589269,0,
1218,0.588505,0,
1219,0.587799,0,
1220,0.588176,0,
1221,0.588156,0,
1222,0.587337,0,
1223,0.587419,0,
1224,0.587713,0,
1225,0.588031,0,
1226,0.587752,0,
1227,0.588066,0,
1228,0.589445,0,
1229,0.590155,0,
1230,0.590688,0,
1231,0.591075,0,
1232,0.590938,0,
1233,0.589849,0,
1234,0.589923,0,
1235,0.589641,0,
1236,0.589661,0,
1237,0.589567,0,
1238,0.590135,0,
1239,0.590064,0,
1240,0.59093,0,
1241,0.591397,0,
1242,0.591832,0,
1243,0.592874,0,
1244,0.592612,0,
1245,0.593156,0,
1246,0.593881,0,
1247,0.593368,0,
1248,0.593873,0,
1249,0.59405,0,
1250,0.593877,0,
1251,0.593239,0,
1252,0.593305,0,
1253,0.592204,0,
1254,0.592243,0,
1255,0.593705,0,
1256,0.593948,0,
1257,0.592741,0,
1258,0.594371,0,
1259,0.594587,0,
1260,0.593576,0,
1261,0.591585,0,
1262,0.592455,0,
1263,0.593341,0,
1264,0.593846,0,
1265,0.593105,0,
1266,0.592333,0,
1267,0.592369,0,
1268,0.592137,0,
1269,0.592882,0,
1270,0.593078,0,
1271,0.593062,0,
1272,0.591985,0,
1273,0.589931,0,
1274,0.590014,0,
1275,0.587576,0,
1276,0.588195,0,
1277,0.587968,0,
1278,0.588399,0,
1279,0.586373,0,
1280,0.586432,0,
1281,0.585005,0,
1282,0.583022,0,
1283,0.583943,0,
1284,0.584433,0,
1285,0.583089,0,
1286,0.583888,0,
1287,0.582709,0,
1288,0.581941,0,
1289,0.580926,0,
1290,0.580385,0,
1291,0.580487,0,
1292,0.580754,0,
1293,0.579805,0,
1294,0.580444,0,
1295,0.580808,0,
1296,0.580601,0,
1297,0.580879,0,
1298,0.580256,0,
1299,0.579621,0,
1300,0.58006,0,
1301,0.580275,0,
1302,0.580652,0,
1303,0.580612,0,
1304,0.580714,0,
1305,0.580413,0,
1306,0.579923,0,
1307,0.579511,0,
1308,0.579586,0,
1309,0.58062,0,
1310,0.581047,0,
1311,0.578163,0,
1312,0.578453,0,
1313,0.577603,0,
1314,0.577677,0,
1315,0.575812,0,
1316,0.574805,0,
1317,0.574699,0,
1318,0.574574,0,
1319,0.574405,0,
1320,0.574726,0,
1321,0.574382,0,
1322,0.574241,0,
1323,0.57415,0,
1324,0.573378,0,
1325,0.573508,0,
1326,0.574338,0,
1327,0.574766,0,
1328,0.574233,0,
1329,0.574515,0,
1330,0.57435,0,
1331,0.574119,0,
1332,0.573904,0,
1333,0.575228,0,
1334,0.57477,0,
1335,0.573755,0,
1336,0.573919,0,
1337,0.573892,0,
1338,0.573547,0,
1339,0.572771,0,
1340,0.572693,0,
1341,0.572822,0,
1342,0.572892,0,
1343,0.573539,0,
1344,0.573617,0,
1345,0.573833,0,
1346,0.574107,0,
1347,0.574519,0,
1348,0.575013,0,
1349,0.574919,0,
1350,0.575338,0,
1351,0.575581,0,
