Time(in seconds),Dynamic Density,
2619,0,0.14845,
2620,0,0.143877,
2621,0,0.254699,
2622,0,0.209394,
2623,0,0.294262,
2624,0,0.296672,
2625,0,0.0461941,
2626,0,0.0355508,
2627,0,0.0578406,
2628,0,0.0662189,
2629,0,0.0757414,
2630,0,0.090711,
2631,0,0.0893708,
2632,0,0.0829911,
2633,0,0.0929251,
2634,0,0.0948257,
2635,0,0.0958446,
2636,0,0.329543,
2637,0,0.12752,
2638,0,0.122602,
2639,0,0.11721,
2640,0,0.117793,
2641,0,0.142932,
2642,0,0.163709,
2643,0,0.184404,
2644,0,0.22059,
2645,0,0.239674,
2646,0,0.265173,
2647,0,0.275891,
2648,0,0.271001,
2649,0,0.32174,
2650,0,0.34635,
2651,0,0.359999,
2652,0,0.369706,
2653,0,0.381501,
2654,0,0.354979,
2655,0,0.365434,
2656,0,0.386701,
2657,0,0.362875,
2658,0,0.393994,
2659,0,0.389989,
2660,0,0.381709,
2661,0,0.489137,
2662,0,0.41833,
2663,0,0.387207,
2664,0,0.426708,
2665,0,0.433777,
2666,0,0.394127,
2667,0,0.446062,
2668,0,0.44292,
2669,0,0.383288,
2670,0,0.445671,
2671,0,0.44464,
2672,0,0.447912,
2673,0,0.409164,
2674,0,0.418067,
2675,0,0.320255,
2676,0,0.407953,
2677,0,0.396726,
2678,0,0.357522,
2679,0,0.380075,
2680,0,0.36016,
2681,0,0.367821,
2682,0,0.390961,
2683,0,0.42804,
2684,0,0.388931,
2685,0,0.367813,
2686,0,0.490901,
2687,0,0.360579,
2688,0,0.306783,
2689,0,0.349128,
2690,0,0.359533,
2691,0,0.346671,
2692,0,0.28954,
2693,0,0.320561,
2694,0,0.304502,
2695,0,0.303236,
2696,0,0.296065,
2697,0,0.268508,
2698,0,0.249381,
2699,0,0.274245,
2700,0,0.241798,
2701,0,0.233051,
2702,0,0.271067,
2703,0,0.197606,
2704,0,0.186885,
2705,0,0.247034,
2706,0,0.206988,
2707,0,0.211295,
2708,0,0.202219,
2709,0,0.147803,
2710,0,0.121093,
2711,0,0.444695,
2712,0,0.154551,
2713,0,0.179741,
2714,0,0.24583,
2715,0,0.196537,
2716,0,0.187476,
2717,0,0.223568,
2718,0,0.143873,
2719,0,0.153517,
2720,0,0.221503,
2721,0,0.219657,
2722,0,0.288799,
2723,0,0.314275,
2724,0,0.258143,
2725,0,0.261172,
2726,0,0.309412,
2727,0,0.272008,
2728,0,0.20439,
2729,0,0.193464,
2730,0,0.148152,
2731,0,0.147925,
2732,0,0.173675,
2733,0,0.158576,
2734,0,0.157247,
2735,0,0.215958,
2736,0,0.399449,
2737,0,0.215088,
2738,0,0.249643,
2739,0,0.212541,
2740,0,0.249879,
2741,0,0.249479,
2742,0,0.227957,
2743,0,0.237774,
2744,0,0.25937,
2745,0,0.220966,
2746,0,0.222635,
2747,0,0.301751,
2748,0,0.255862,
2749,0,0.221805,
2750,0,0.278368,
2751,0,0.310204,
2752,0,0.244298,
2753,0,0.251959,
2754,0,0.248672,
2755,0,0.241759,
2756,0,0.269441,
2757,0,0.237538,
2758,0,0.257218,
2759,0,0.267819,
2760,0,0.227898,
2761,0,0.453214,
2762,0,0.302942,
2763,0,0.248358,
2764,0,0.266713,
2765,0,0.270836,
2766,0,0.258155,
2767,0,0.250752,
2768,0,0.270095,
2769,0,0.235697,
2770,0,0.227781,
2771,0,0.24795,
2772,0,0.279199,
2773,0,0.223623,
2774,0,0.269014,
2775,0,0.283243,
2776,0,0.27182,
2777,0,0.29186,
2778,0,0.241543,
2779,0,0.254628,
2780,0,0.306348,
2781,0,0.244921,
2782,0,0.279308,
2783,0,0.324001,
2784,0,0.234196,
2785,0,0.229521,
2786,0,0.555564,
2787,0,0.305819,
2788,0,0.334986,
2789,0,0.340495,
2790,0,0.306414,
2791,0,0.260091,
2792,0,0.280923,
2793,0,0.26089,
2794,0,0.269445,
2795,0,0.311375,
2796,0,0.22992,
2797,0,0.287898,
2798,0,0.318507,
2799,0,0.250051,
2800,0,0.241508,
2801,0,0.348407,
2802,0,0.243761,
2803,0,0.242503,
2804,0,0.355018,
2805,0,0.232558,
2806,0,0.240689,
2807,0,0.280445,
2808,0,0.212929,
2809,0,0.217843,
2810,0,0.184028,
2811,0,0.483655,
2812,0,0.247202,
2813,0,0.24857,
2814,0,0.214641,
2815,0,0.241457,
2816,0,0.218058,
2817,0,0.187226,
2818,0,0.266208,
2819,0,0.231801,
2820,0,0.275742,
2821,0,0.265252,
2822,0,0.368142,
2823,0,0.256482,
2824,0,0.186172,
2825,0,0.300767,
2826,0,0.226201,
2827,0,0.256364,
2828,0,0.347224,
2829,0,0.23195,
2830,0,0.319585,
2831,0,0.278568,
2832,0,0.257328,
2833,0,0.229109,
2834,0,0.211291,
2835,0,0.159258,
2836,0,0.556967,
2837,0,0.243189,
2838,0,0.271263,
2839,0,0.247441,
2840,0,0.30507,
2841,0,0.187335,
2842,0,0.158301,
2843,0,0.188973,
2844,0,0.213375,
2845,0,0.242417,
2846,0,0.26593,
2847,0,0.251125,
2848,0,0.127645,
2849,0,0.233208,
2850,0,0.155539,
2851,0,0.143657,
2852,0,0.283917,
2853,0,0.213293,
2854,0,0.158047,
2855,0,0.195008,
2856,0,0.142717,
2857,0,0.169133,
2858,0,0.24413,
2859,0,0.213532,
2860,0,0.136168,
2861,0,0.517677,
2862,0,0.264762,
2863,0,0.222557,
2864,0,0.257939,
2865,0,0.208183,
2866,0,0.209374,
2867,0,0.189906,
2868,0,0.230179,
2869,0,0.171292,
2870,0,0.24509,
2871,0,0.168232,
2872,0,0.202736,
2873,0,0.223878,
2874,0,0.1713,
2875,0,0.185615,
2876,0,0.244768,
2877,0,0.1678,
2878,0,0.115054,
2879,0,0.130862,
2880,0,0.0779869,
2881,0,0.111183,
2882,0,0.139111,
2883,0,0.124189,
2884,0,0.106092,
2885,0,0.130443,
2886,0,0.422613,
2887,0,0.238655,
2888,0,0.256873,
2889,0,0.196411,
2890,0,0.167738,
2891,0,0.218822,
2892,0,0.167397,
2893,0,0.172256,
2894,0,0.17699,
2895,0,0.129875,
2896,0,0.136682,
2897,0,0.218286,
2898,0,0.137481,
2899,0,0.103372,
2900,0,0.156495,
2901,0,0.177123,
2902,0,0.0881246,
2903,0,0.0989051,
2904,0,0.11264,
2905,0,0.124283,
2906,0,0.192199,
2907,0,0.125415,
2908,0,0.124067,
2909,0,0.17574,
2910,0,0.129318,
2911,0,0.483557,
2912,0,0.191842,
2913,0,0.191979,
2914,0,0.186399,
2915,0,0.172993,
2916,0,0.168173,
2917,0,0.178252,
2918,0,0.225692,
2919,0,0.142607,
2920,0,0.173012,
2921,0,0.255149,
2922,0,0.254052,
2923,0,0.124447,
2924,0,0.23853,
2925,0,0.175293,
2926,0,0.126846,
2927,0,0.159755,
2928,0,0.175078,
2929,0,0.172303,
2930,0,0.216166,
2931,0,0.115129,
2932,0,0.138147,
2933,0,0.128852,
2934,0,0.175227,
2935,0,0.0969928,
2936,0,0.40874,
2937,0,0.237311,
2938,0,0.183162,
2939,0,0.200977,
2940,0,0.194805,
2941,0,0.187457,
2942,0,0.20147,
2943,0,0.168,
2944,0,0.158936,
2945,0,0.162259,
2946,0,0.154896,
2947,0,0.140228,
2948,0,0.193884,
2949,0,0.160229,
2950,0,0.174556,
2951,0,0.193276,
2952,0,0.163176,
2953,0,0.192434,
2954,0,0.169521,
2955,0,0.16001,
2956,0,0.187461,
2957,0,0.221989,
2958,0,0.271071,
2959,0,0.270985,
2960,0,0.276687,
2961,0,0.457791,
2962,0,0.266643,
2963,0,0.24201,
2964,0,0.283501,
2965,0,0.272776,
2966,0,0.353721,
2967,0,0.259977,
2968,0,0.341808,
2969,0,0.356492,
2970,0,0.25917,
2971,0,0.303534,
2972,0,0.364776,
2973,0,0.311697,
2974,0,0.31607,
2975,0,0.403877,
2976,0,0.320526,
2977,0,0.330181,
2978,0,0.351143,
2979,0,0.291978,
2980,0,0.300058,
2981,0,0.300309,
2982,0,0.293569,
2983,0,0.364604,
2984,0,0.392286,
2985,0,0.293741,
2986,0,0.552605,
2987,0,0.357475,
2988,0,0.370058,
2989,0,0.299082,
2990,0,0.380134,
2991,0,0.31538,
2992,0,0.348157,
2993,0,0.384162,
2994,0,0.307809,
2995,0,0.33196,
2996,0,0.394049,
2997,0,0.340476,
2998,0,0.352749,
2999,0,0.453057,
3000,0,0.353282,
3001,0,0.319534,
3002,0,0.407792,
3003,0,0.351774,
3004,0,0.348149,
3005,0,0.402208,
3006,0,0.370466,
3007,0,0.336538,
3008,0,0.461973,
3009,0,0.371567,
3010,0,0.36933,
3011,0,0.603517,
3012,0,0.431743,
3013,0,0.451627,
3014,0,0.483968,
3015,0,0.428667,
3016,0,0.438409,
3017,0,0.482374,
3018,0,0.435074,
3019,0,0.384044,
3020,0,0.485246,
3021,0,0.422076,
3022,0,0.423189,
3023,0,0.508104,
3024,0,0.428918,
3025,0,0.402498,
3026,0,0.432978,
3027,0,0.460479,
3028,0,0.464159,
3029,0,0.483722,
3030,0,0.451611,
3031,0,0.462995,
3032,0,0.464042,
3033,0,0.44899,
3034,0,0.429102,
3035,0,0.451517,
3036,0,0.636313,
3037,0,0.516259,
3038,0,0.518042,
3039,0,0.514135,
3040,0,0.498652,
3041,0,0.516055,
3042,0,0.505784,
3043,0,0.482562,
3044,0,0.516271,
3045,0,0.466514,
3046,0,0.502116,
3047,0,0.510839,
3048,0,0.463375,
3049,0,0.390495,
3050,0,0.334237,
3051,0,0.399433,
3052,0,0.39439,
3053,0,0.442477,
3054,0,0.388089,
3055,0,0.399555,
3056,0,0.3887,
3057,0,0.351629,
3058,0,0.226778,
3059,0,0.329844,
3060,0,0.270178,
3061,0,0.483443,
3062,0,0.419854,
3063,0,0.240086,
3064,0,0.274884,
3065,0,0.380185,
3066,0,0.27439,
3067,0,0.327787,
3068,0,0.404038,
3069,0,0.290022,
3070,0,0.314075,
3071,0,0.379166,
3072,0,0.328724,
3073,0,0.34682,
3074,0,0.419258,
3075,0,0.328073,
3076,0,0.335131,
3077,0,0.391369,
3078,0,0.373507,
3079,0,0.350288,
3080,0,0.392348,
3081,0,0.375976,
3082,0,0.346283,
3083,0,0.309157,
3084,0,0.343117,
3085,0,0.309549,
3086,0,0.60858,
3087,0,0.417397,
3088,0,0.309722,
3089,0,0.398101,
3090,0,0.382077,
3091,0,0.380208,
3092,0,0.392736,
3093,0,0.366328,
3094,0,0.380992,
3095,0,0.359278,
3096,0,0.379894,
3097,0,0.364286,
3098,0,0.398234,
3099,0,0.316391,
3100,0,0.309326,
3101,0,0.358138,
3102,0,0.294529,
3103,0,0.282529,
3104,0,0.359642,
3105,0,0.314483,
3106,0,0.296284,
3107,0,0.339602,
3108,0,0.322485,
3109,0,0.325608,
3110,0,0.389684,
3111,0,0.662107,
3112,0,0.46566,
3113,0,0.444291,
3114,0,0.339355,
3115,0,0.324037,
3116,0,0.40566,
3117,0,0.327481,
3118,0,0.300544,
3119,0,0.388398,
3120,0,0.271353,
3121,0,0.339296,
3122,0,0.45361,
3123,0,0.347385,
3124,0,0.376113,
3125,0,0.351915,
3126,0,0.294082,
3127,0,0.27091,
3128,0,0.436297,
3129,0,0.302864,
3130,0,0.310251,
3131,0,0.357812,
3132,0,0.298063,
3133,0,0.268696,
3134,0,0.312896,
3135,0,0.272239,
3136,0,0.604815,
3137,0,0.407502,
3138,0,0.250925,
3139,0,0.307747,
3140,0,0.262129,
3141,0,0.199966,
3142,0,0.231927,
3143,0,0.272807,
3144,0,0.138453,
3145,0,0.180027,
3146,0,0.211612,
3147,0,0.196337,
3148,0,0.224947,
3149,0,0.404771,
3150,0,0.280684,
3151,0,0.239333,
3152,0,0.323327,
3153,0,0.236269,
3154,0,0.24114,
3155,0,0.237895,
3156,0,0.236206,
3157,0,0.229768,
3158,0,0.258997,
3159,0,0.245658,
3160,0,0.183229,
3161,0,0.698402,
3162,0,0.419098,
3163,0,0.29398,
3164,0,0.350096,
3165,0,0.296163,
3166,0,0.282533,
3167,0,0.328038,
3168,0,0.261588,
3169,0,0.385451,
3170,0,0.283874,
3171,0,0.303871,
3172,0,0.307719,
3173,0,0.281616,
3174,0,0.304878,
3175,0,0.221397,
3176,0,0.241242,
3177,0,0.267591,
3178,0,0.266866,
3179,0,0.290155,
3180,0,0.309479,
3181,0,0.316509,
3182,0,0.207094,
3183,0,0.224677,
3184,0,0.221197,
3185,0,0.221084,
3186,0,0.693876,
3187,0,0.431877,
3188,0,0.36688,
3189,0,0.284289,
3190,0,0.301665,
3191,0,0.312888,
3192,0,0.262497,
3193,0,0.263461,
3194,0,0.296523,
3195,0,0.28474,
3196,0,0.260306,
3197,0,0.263155,
3198,0,0.212176,
3199,0,0.394543,
3200,0,0.297558,
3201,0,0.340084,
3202,0,0.317324,
3203,0,0.309396,
3204,0,0.245799,
3205,0,0.203148,
3206,0,0.249255,
3207,0,0.258684,
3208,0,0.274461,
3209,0,0.245348,
3210,0,0.183769,
3211,0,0.691983,
3212,0,0.464394,
3213,0,0.327536,
3214,0,0.336863,
3215,0,0.390075,
3216,0,0.335597,
3217,0,0.365325,
3218,0,0.457674,
3219,0,0.407753,
3220,0,0.377516,
3221,0,0.283615,
3222,0,0.412718,
3223,0,0.42052,
3224,0,0.170089,
3225,0,0.227291,
3226,0,0.191693,
3227,0,0.182848,
3228,0,0.138175,
3229,0,0.26236,
3230,0,0.245247,
3231,0,0.173349,
3232,0,0.20504,
3233,0,0.204531,
3234,0,0.133747,
3235,0,0.211075,
3236,0,0.74612,
3237,0,0.464292,
3238,0,0.307347,
3239,0,0.367997,
3240,0,0.278901,
3241,0,0.329488,
3242,0,0.375748,
3243,0,0.252755,
3244,0,0.307265,
3245,0,0.326658,
3246,0,0.224191,
3247,0,0.318633,
3248,0,0.337451,
3249,0,0.206271,
3250,0,0.169838,
3251,0,0.568433,
3252,0,0.315537,
3253,0,0.246344,
3254,0,0.21084,
3255,0,0.145225,
3256,0,0.138661,
3257,0,0.173404,
3258,0,0.136313,
3259,0,0.0764625,
3260,0,0.117355,
3261,0,0.709312,
3262,0,0.157318,
3263,0,0.279606,
3264,0,0.135396,
3265,0,0.18973,
3266,0,0.129761,
3267,0,0.114059,
3268,0,0.28115,
3269,0,0.253401,
3270,0,0.0961933,
3271,0,0.105155,
3272,0,0.259801,
3273,0,0.148446,
3274,0,0.151875,
3275,0,0.174552,
3276,0,0.212588,
3277,0,0.186685,
3278,0,0.306289,
3279,0,0.196736,
3280,0,0.26024,
3281,0,0.267967,
3282,0,0.181344,
3283,0,0.143775,
3284,0,0.189444,
3285,0,0.113146,
3286,0,0.741657,
3287,0,0.495623,
3288,0,0.271608,
3289,0,0.170861,
3290,0,0.17947,
3291,0,0.297084,
3292,0,0.181285,
3293,0,0.290343,
3294,0,0.103529,
3295,0,0.130745,
3296,0,0.133453,
3297,0,0.177754,
3298,0,0.122939,
3299,0,0.276514,
3300,0,0.0988659,
3301,0,0.145013,
3302,0,0.21093,
3303,0,0.189859,
3304,0,0.191117,
3305,0,0.222012,
3306,0,0.151432,
3307,0,0.22128,
3308,0,0.21151,
3309,0,0.16148,
3310,0,0.0980351,
3311,0,0.628064,
3312,0,0.402513,
3313,0,0.284477,
3314,0,0.334598,
3315,0,0.238859,
3316,0,0.180607,
3317,0,0.235179,
3318,0,0.201557,
3319,0,0.251164,
3320,0,0.248981,
3321,0,0.159889,
3322,0,0.376183,
3323,0,0.198931,
3324,0,0.261157,
3325,0,0.150915,
3326,0,0.288639,
3327,0,0.209402,
3328,0,0.17311,
3329,0,0.246156,
3330,0,0.222318,
3331,0,0.20484,
3332,0,0.279199,
3333,0,0.18076,
3334,0,0.197019,
3335,0,0.154994,
3336,0,0.700169,
3337,0,0.295928,
3338,0,0.307676,
3339,0,0.243793,
3340,0,0.339723,
3341,0,0.306234,
3342,0,0.200992,
3343,0,0.257512,
3344,0,0.208344,
3345,0,0.247602,
3346,0,0.186732,
3347,0,0.327999,
3348,0,0.233741,
3349,0,0.232848,
3350,0,0.244902,
3351,0,0.218697,
3352,0,0.324299,
3353,0,0.178981,
3354,0,0.16541,
3355,0,0.231476,
3356,0,0.267376,
3357,0,0.162369,
3358,0,0.16706,
3359,0,0.225829,
3360,0,0.130228,
3361,0,0.708759,
3362,0,0.411209,
3363,0,0.237158,
3364,0,0.300419,
3365,0,0.388132,
3366,0,0.228776,
3367,0,0.228177,
3368,0,0.32024,
3369,0,0.257563,
3370,0,0.192579,
3371,0,0.326412,
3372,0,0.201067,
3373,0,0.212439,
3374,0,0.287169,
3375,0,0.259189,
3376,0,0.187351,
3377,0,0.253178,
3378,0,0.149645,
3379,0,0.256321,
3380,0,0.289231,
3381,0,0.2118,
3382,0,0.24179,
3383,0,0.380369,
3384,0,0.241179,
3385,0,0.17103,
3386,0,0.720429,
3387,0,0.417879,
3388,0,0.37761,
3389,0,0.272474,
3390,0,0.279712,
3391,0,0.29815,
3392,0,0.305658,
3393,0,0.199997,
3394,0,0.252665,
3395,0,0.462643,
3396,0,0.216667,
3397,0,0.378354,
3398,0,0.327046,
3399,0,0.210973,
3400,0,0.223795,
3401,0,0.277353,
3402,0,0.198939,
3403,0,0.154614,
3404,0,0.214845,
3405,0,0.160994,
3406,0,0.141353,
3407,0,0.183432,
3408,0,0.148454,
3409,0,0.162326,
3410,0,0.124397,
3411,0,0.723646,
3412,0,0.372994,
3413,0,0.479764,
3414,0,0.370815,
3415,0,0.269939,
3416,0,0.38147,
3417,0,0.277972,
3418,0,0.277705,
3419,0,0.337576,
3420,0,0.31127,
3421,0,0.29775,
3422,0,0.449072,
3423,0,0.236535,
3424,0,0.257089,
3425,0,0.283948,
3426,0,0.367966,
3427,0,0.342204,
3428,0,0.339386,
3429,0,0.278799,
3430,0,0.245682,
3431,0,0.290845,
3432,0,0.32301,
3433,0,0.345096,
3434,0,0.384961,
3435,0,0.306826,
3436,0,0.705679,
3437,0,0.41802,
3438,0,0.322865,
3439,0,0.341209,
3440,0,0.355167,
3441,0,0.226511,
3442,0,0.237777,
3443,0,0.299552,
3444,0,0.224791,
3445,0,0.234094,
3446,0,0.300383,
3447,0,0.283176,
3448,0,0.205424,
3449,0,0.260291,
3450,0,0.267517,
3451,0,0.195749,
3452,0,0.248382,
3453,0,0.258833,
3454,0,0.271059,
3455,0,0.321419,
3456,0,0.208595,
3457,0,0.149045,
3458,0,0.180693,
3459,0,0.216992,
3460,0,0.183714,
3461,0,0.712239,
3462,0,0.348454,
3463,0,0.283979,
3464,0,0.459437,
3465,0,0.201741,
3466,0,0.220037,
3467,0,0.334155,
3468,0,0.223243,
3469,0,0.282479,
3470,0,0.411958,
3471,0,0.256113,
3472,0,0.269449,
3473,0,0.351107,
3474,0,0.19783,
3475,0,0.170657,
3476,0,0.391373,
3477,0,0.37373,
3478,0,0.399316,
3479,0,0.410766,
3480,0,0.497002,
3481,0,0.344818,
3482,0,0.237777,
3483,0,0.170555,
3484,0,0.227843,
3485,0,0.157526,
3486,0,0.715903,
3487,0,0.4072,
3488,0,0.477165,
3489,0,0.3453,
3490,0,0.370368,
3491,0,0.372943,
3492,0,0.304659,
3493,0,0.356049,
3494,0,0.450236,
3495,0,0.422276,
3496,0,0.370274,
3497,0,0.497202,
3498,0,0.470864,
3499,0,0.170712,
3500,0,0.235328,
3501,0,0.674212,
3502,0,0.188754,
3503,0,0.379264,
3504,0,0.238401,
3505,0,0.203081,
3506,0,0.195181,
3507,0,0.283748,
3508,0,0.25774,
3509,0,0.37808,
3510,0,0.16793,
3511,0,0.699966,
3512,0,0.459088,
3513,0,0.414826,
3514,0,0.406413,
3515,0,0.419215,
3516,0,0.431732,
3517,0,0.413576,
3518,0,0.423996,
3519,0,0.338132,
3520,0,0.389852,
3521,0,0.432504,
3522,0,0.414054,
3523,0,0.396451,
3524,0,0.38245,
3525,0,0.447034,
3526,0,0.384393,
3527,0,0.44067,
3528,0,0.395338,
3529,0,0.327105,
3530,0,0.325173,
3531,0,0.263531,
3532,0,0.322563,
3533,0,0.406213,
3534,0,0.374965,
3535,0,0.08015,
3536,0,0.728396,
3537,0,0.474689,
3538,0,0.491308,
3539,0,0.333305,
3540,0,0.424176,
3541,0,0.427288,
3542,0,0.465084,
3543,0,0.29467,
3544,0,0.180372,
3545,0,0.309075,
3546,0,0.260741,
3547,0,0.337098,
3548,0,0.403442,
3549,0,0.228514,
3550,0,0.259287,
3551,0,0.250752,
3552,0,0.17996,
3553,0,0.168592,
3554,0,0.36726,
3555,0,0.202975,
3556,0,0.213971,
3557,0,0.277502,
3558,0,0.231268,
3559,0,0.295289,
3560,0,0.209594,
3561,0,0.723294,
3562,0,0.295066,
3563,0,0.371791,
3564,0,0.348509,
3565,0,0.270401,
3566,0,0.380333,
3567,0,0.400648,
3568,0,0.305348,
3569,0,0.296715,
3570,0,0.654116,
3571,0,0.457364,
3572,0,0.411272,
3573,0,0.497931,
3574,0,0.423024,
3575,0,0.406867,
3576,0,0.334206,
3577,0,0.333113,
3578,0,0.360552,
3579,0,0.418855,
3580,0,0.409908,
3581,0,0.385483,
3582,0,0.303706,
3583,0,0.301496,
3584,0,0.273403,
3585,0,0.236351,
3586,0,0.235461,
3587,0,0.30197,
3588,0,0.274786,
3589,0,0.27952,
3590,0,0.225304,
3591,0,0.245858,
3592,0,0.260682,
3593,0,0.267587,
3594,0,0.127649,
3595,0,0.722726,
3596,0,0.307946,
3597,0,0.302993,
3598,0,0.366892,
3599,0,0.298385,
3600,0,0.142129,
3601,0,0.314252,
3602,0,0.220668,
3603,0,0.20961,
3604,0,0.243558,
3605,0,0.274684,
3606,0,0.353365,
3607,0,0.41028,
3608,0,0.17253,
3609,0,0.257367,
3610,0,0.185921,
3611,0,0.120525,
3612,0,0.162565,
3613,0,0.213748,
3614,0,0.148074,
3615,0,0.183103,
3616,0,0.190655,
3617,0,0.137289,
3618,0,0.119529,
3619,0,0.139021,
3620,0,0.676241,
3621,0,0.306132,
3622,0,0.401028,
3623,0,0.221252,
3624,0,0.28499,
3625,0,0.330511,
3626,0,0.198214,
3627,0,0.195765,
3628,0,0.281134,
3629,0,0.23246,
3630,0,0.196008,
3631,0,0.383958,
3632,0,0.231935,
3633,0,0.237229,
3634,0,0.289434,
3635,0,0.217114,
3636,0,0.233396,
3637,0,0.278811,
3638,0,0.194773,
3639,0,0.226864,
3640,0,0.285226,
3641,0,0.185882,
3642,0,0.181242,
3643,0,0.257183,
3644,0,0.118107,
3645,0,0.714751,
3646,0,0.409387,
3647,0,0.318825,
3648,0,0.326705,
3649,0,0.376458,
3650,0,0.315682,
3651,0,0.273654,
3652,0,0.330879,
3653,0,0.264848,
3654,0,0.245427,
3655,0,0.321991,
3656,0,0.321791,
3657,0,0.224998,
3658,0,0.36634,
3659,0,0.300857,
3660,0,0.245125,
3661,0,0.338136,
3662,0,0.245666,
3663,0,0.253139,
3664,0,0.227773,
3665,0,0.25866,
3666,0,0.144441,
3667,0,0.168953,
3668,0,0.151804,
3669,0,0.116445,
3670,0,0.660927,
3671,0,0.255604,
3672,0,0.314079,
3673,0,0.25404,
3674,0,0.283501,
3675,0,0.280021,
3676,0,0.30795,
3677,0,0.306928,
3678,0,0.321219,
3679,0,0.283004,
3680,0,0.263328,
3681,0,0.277318,
3682,0,0.374898,
3683,0,0.325036,
3684,0,0.326698,
3685,0,0.41175,
3686,0,0.383343,
3687,0,0.345284,
3688,0,0.376042,
3689,0,0.197473,
3690,0,0.209731,
3691,0,0.241563,
3692,0,0.240356,
3693,0,0.176861,
3694,0,0.0891631,
3695,0,0.647392,
3696,0,0.287342,
3697,0,0.377535,
3698,0,0.282549,
3699,0,0.192085,
3700,0,0.27923,
3701,0,0.243534,
3702,0,0.261803,
3703,0,0.237805,
3704,0,0.283403,
3705,0,0.3148,
3706,0,0.33615,
3707,0,0.270264,
3708,0,0.34298,
3709,0,0.30728,
3710,0,0.255435,
3711,0,0.274069,
3712,0,0.248048,
3713,0,0.319475,
3714,0,0.279731,
3715,0,0.318668,
3716,0,0.253488,
3717,0,0.243851,
3718,0,0.229811,
3719,0,0.221652,
3720,0,0.711581,
3721,0,0.285676,
3722,0,0.34635,
3723,0,0.352949,
3724,0,0.393355,
3725,0,0.370752,
3726,0,0.356684,
3727,0,0.391525,
3728,0,0.301375,
3729,0,0.260404,
3730,0,0.316697,
3731,0,0.401354,
3732,0,0.331761,
3733,0,0.316137,
3734,0,0.262034,
3735,0,0.307214,
3736,0,0.398109,
3737,0,0.244071,
3738,0,0.238659,
3739,0,0.278658,
3740,0,0.262125,
3741,0,0.267348,
3742,0,0.303534,
3743,0,0.320192,
3744,0,0.234725,
3745,0,0.747061,
3746,0,0.28414,
3747,0,0.408282,
3748,0,0.318464,
3749,0,0.412906,
3750,0,0.394876,
3751,0,0.605786,
3752,0,0.264785,
3753,0,0.392505,
3754,0,0.308609,
3755,0,0.37045,
3756,0,0.340029,
3757,0,0.435748,
3758,0,0.323751,
3759,0,0.312249,
3760,0,0.285237,
3761,0,0.263888,
3762,0,0.150417,
3763,0,0.118808,
3764,0,0.128985,
3765,0,0.133617,
3766,0,0.156981,
3767,0,0.174235,
3768,0,0.0910676,
3769,0,0.082611,
3770,0,0.64093,
3771,0,0.358627,
3772,0,0.259338,
3773,0,0.136705,
3774,0,0.152909,
3775,0,0.21633,
3776,0,0.270691,
3777,0,0.252073,
3778,0,0.295124,
3779,0,0.30103,
3780,0,0.208501,
3781,0,0.404606,
3782,0,0.261592,
3783,0,0.296778,
3784,0,0.366939,
3785,0,0.25455,
3786,0,0.196725,
3787,0,0.25417,
3788,0,0.234885,
3789,0,0.235505,
3790,0,0.163098,
3791,0,0.196928,
3792,0,0.157541,
3793,0,0.170465,
3794,0,0.157482,
3795,0,0.732283,
3796,0,0.467126,
3797,0,0.31127,
3798,0,0.339347,
3799,0,0.340452,
3800,0,0.28666,
3801,0,0.267309,
3802,0,0.271628,
3803,0,0.240756,
3804,0,0.176245,
3805,0,0.270526,
3806,0,0.238534,
3807,0,0.30701,
3808,0,0.255639,
3809,0,0.282984,
3810,0,0.350868,
3811,0,0.397807,
3812,0,0.316466,
3813,0,0.26312,
3814,0,0.321098,
3815,0,0.284254,
3816,0,0.320263,
3817,0,0.229348,
3818,0,0.311356,
3819,0,0.311814,
3820,0,0.71269,
3821,0,0.417377,
3822,0,0.392368,
3823,0,0.467486,
3824,0,0.369051,
3825,0,0.260918,
3826,0,0.367695,
3827,0,0.293177,
3828,0,0.274331,
3829,0,0.276624,
3830,0,0.228757,
3831,0,0.25009,
3832,0,0.351535,
3833,0,0.227381,
3834,0,0.284736,
3835,0,0.373495,
3836,0,0.260471,
3837,0,0.232899,
3838,0,0.337008,
3839,0,0.26265,
3840,0,0.260788,
3841,0,0.300634,
3842,0,0.211557,
3843,0,0.243107,
3844,0,0.166378,
3845,0,0.741728,
3846,0,0.456067,
3847,0,0.483028,
3848,0,0.42708,
3849,0,0.334308,
3850,0,0.387085,
3851,0,0.239756,
3852,0,0.269261,
3853,0,0.402937,
3854,0,0.278274,
3855,0,0.271232,
3856,0,0.356997,
3857,0,0.282047,
3858,0,0.330898,
3859,0,0.439883,
3860,0,0.306951,
3861,0,0.276346,
3862,0,0.310082,
3863,0,0.357526,
3864,0,0.234086,
3865,0,0.250172,
3866,0,0.269711,
3867,0,0.2475,
3868,0,0.228882,
3869,0,0.121877,
3870,0,0.679768,
3871,0,0.356221,
3872,0,0.340162,
3873,0,0.449915,
3874,0,0.527992,
3875,0,0.460284,
3876,0,0.35833,
3877,0,0.371367,
3878,0,0.299118,
3879,0,0.219461,
3880,0,0.222169,
3881,0,0.170179,
3882,0,0.195855,
3883,0,0.248977,
3884,0,0.102001,
3885,0,0.0995282,
3886,0,0.35155,
3887,0,0.168765,
